asset_id,symbol,name,asset_type,market_code,exchange_code,currency,country,sector,industry,tier,priority_level
AVUQ.US,AVUQ,"Avantis U.S. Quality ETF",ETF,US,US,USD,USA,,,2,2
AVUS.US,AVUS,"Avantis® U.S. Equity ETF",ETF,US,US,USD,USA,,,2,2
AVUV.US,AVUV,"Avantis® U.S. Small Cap Value ETF",ETF,US,US,USD,USA,,,2,2
AVVH.US,AVVH,"AVVAA World Health Care Products Inc",EQUITY,US,US,USD,USA,,,2,2
AVVIY.US,AVVIY,"Aviva PLC ADR",EQUITY,US,US,USD,USA,,,2,2
AVX.US,AVX,"Avax One Technology Ltd.",EQUITY,US,US,USD,USA,,,2,2
AVXC.US,AVXC,"Avantis Emerging Markets ex-China Equity ETF",ETF,US,US,USD,USA,,,2,2
AVXL.US,AVXL,"Anavex Life Sciences Corp",EQUITY,US,US,USD,USA,,,2,2
AVXT.US,AVXT,"Avax Techs Inc",EQUITY,US,US,USD,USA,,,2,2
AVXX.US,AVXX,"Defiance Daily Target 2x Long AVAV ETF",ETF,US,US,USD,USA,,,2,2
AVY.US,AVY,"Avery Dennison Corp",EQUITY,US,US,USD,USA,,,2,2
AWAW.US,AWAW,"White Fox Ventures Inc",EQUITY,US,US,USD,USA,,,2,2
AWAY.US,AWAY,"Amplify Travel Tech ETF
",ETF,US,US,USD,USA,,,2,2
AWCA.US,AWCA,"Awaysis Capital Inc",EQUITY,US,US,USD,USA,,,2,2
AWEG.US,AWEG,"The Alger ETF Trust",ETF,US,US,USD,USA,,,2,2
AWEVF.US,AWEVF,"Alphawave IP Group plc",EQUITY,US,US,USD,USA,,,2,2
AWFDF.US,AWFDF,AWFDF,EQUITY,US,US,USD,USA,,,2,2
AWHL.US,AWHL,"Aspira Women's Health Inc.",EQUITY,US,US,USD,USA,,,2,2
AWI.US,AWI,"Armstrong World Industries Inc",EQUITY,US,US,USD,USA,,,2,2
AWIN.US,AWIN,"AERWINS Technologies Inc.",EQUITY,US,US,USD,USA,,,2,2
AWK.US,AWK,"American Water Works",EQUITY,US,US,USD,USA,,,2,2
AWLIF.US,AWLIF,"Ameriwest Lithium Inc",EQUITY,US,US,USD,USA,,,2,2
AWLRF.US,AWLRF,AWLRF,EQUITY,US,US,USD,USA,,,2,2
AWMLF.US,AWMLF,"American West Metals Limited",EQUITY,US,US,USD,USA,,,2,2
AWON.US,AWON,"A1 Group Inc",EQUITY,US,US,USD,USA,,,2,2
AWR.US,AWR,"American States Water Company",EQUITY,US,US,USD,USA,,,2,2
AWRE.US,AWRE,"Aware Inc",EQUITY,US,US,USD,USA,,,2,2
AWRS.US,AWRS,"All World Resources Corporation",EQUITY,US,US,USD,USA,,,2,2
AWSL.US,AWSL,"Atlantic Wind & Solar Inc",EQUITY,US,US,USD,USA,,,2,2
AWTRF.US,AWTRF,"Air Water Inc",EQUITY,US,US,USD,USA,,,2,2
AWWI.US,AWWI,"Alpha Wastewater Inc",EQUITY,US,US,USD,USA,,,2,2
AWX.US,AWX,"Avalon Holdings Corporation",EQUITY,US,US,USD,USA,,,2,2
AX.US,AX,"Axos Financial Inc",EQUITY,US,US,USD,USA,,,2,2
AXAC.US,AXAC,"AXIOS Sustainable Growth",EQUITY,US,US,USD,USA,,,2,2
AXAHF.US,AXAHF,"AXA SA",EQUITY,US,US,USD,USA,,,2,2
AXAHY.US,AXAHY,"Axa SA ADR",EQUITY,US,US,USD,USA,,,2,2
AXCG.US,AXCG,"Eyes On The Go Inc.",EQUITY,US,US,USD,USA,,,2,2
AXCP.US,AXCP,"Allixon International Corp",EQUITY,US,US,USD,USA,,,2,2
AXDDF.US,AXDDF,"Azucar Minerals Ltd",EQUITY,US,US,USD,USA,,,2,2
AXG.US,AXG,"Solowin Holdings",EQUITY,US,US,USD,USA,,,2,2
AXGC.US,AXGC,"Axis Energy Corp",EQUITY,US,US,USD,USA,,,2,2
AXGN.US,AXGN,"Axogen Inc",EQUITY,US,US,USD,USA,,,2,2
AXIA.US,AXIA,"AXIA Energia",EQUITY,US,US,USD,USA,,,2,2
AXIA-P.US,AXIA-P,"AXIA Energia SA Sponsored ADR Pfd Class B",EQUITY,US,US,USD,USA,,,2,2
AXIA-P-C.US,AXIA-P-C,AXIA-P-C,EQUITY,US,US,USD,USA,,,2,2
AXIL.US,AXIL,"AXIL Brands, Inc.",EQUITY,US,US,USD,USA,,,2,2
AXIM.US,AXIM,"Axim Biotechnologies Inc",EQUITY,US,US,USD,USA,,,2,2
AXIN.US,AXIN,"Axiom Intelligence Acquisition Corp 1 Class A Ordinary Shares",EQUITY,US,US,USD,USA,,,2,2
AXINR.US,AXINR,"Axiom Intelligence Acquisition Corp 1 Right",EQUITY,US,US,USD,USA,,,2,2
AXINU.US,AXINU,"Axiom Intelligence Acquisition Corp 1 Units",EQUITY,US,US,USD,USA,,,2,2
AXL.US,AXL,"American Axle & Manufacturing",EQUITY,US,US,USD,USA,,,2,2
AXLX.US,AXLX,"Axiologix Inc",EQUITY,US,US,USD,USA,,,2,2
AXMIF.US,AXMIF,"AXMIN Inc",EQUITY,US,US,USD,USA,,,2,2
AXNLF.US,AXNLF,AXNLF,EQUITY,US,US,USD,USA,,,2,2
AXNVF.US,AXNVF,"Axion Ventures Inc",EQUITY,US,US,USD,USA,,,2,2
AXON.US,AXON,"Axon Enterprise Inc.",EQUITY,US,US,USD,USA,,,2,2
AXP.US,AXP,"American Express Company",EQUITY,US,US,USD,USA,,,2,2
AXPWQ.US,AXPWQ,"Axion Power International Inc",EQUITY,US,US,USD,USA,,,2,2
AXR.US,AXR,"AMREP Corporation",EQUITY,US,US,USD,USA,,,2,2
AXREF.US,AXREF,"Amarc Resources Ltd",EQUITY,US,US,USD,USA,,,2,2
AXRX.US,AXRX,"Amexdrug Corporation",EQUITY,US,US,USD,USA,,,2,2
AXS.US,AXS,"AXIS Capital Holdings Ltd",EQUITY,US,US,USD,USA,,,2,2
AXSM.US,AXSM,"Axsome Therapeutics Inc",EQUITY,US,US,USD,USA,,,2,2
AXTA.US,AXTA,"Axalta Coating Systems Ltd",EQUITY,US,US,USD,USA,,,2,2
AXTG.US,AXTG,"Axis Technologies Group Inc",EQUITY,US,US,USD,USA,,,2,2
AXTI.US,AXTI,"AXT Inc",EQUITY,US,US,USD,USA,,,2,2
AXTLF.US,AXTLF,"Axtel S.A.B. de C.V",EQUITY,US,US,USD,USA,,,2,2
AXUP.US,AXUP,"T-REX 2X Long AXON Daily Target ETF",ETF,US,US,USD,USA,,,2,2
AXVEF.US,AXVEF,"CDN Maverick Capital Corp",EQUITY,US,US,USD,USA,,,2,2
AXXA.US,AXXA,"RCABS Inc",EQUITY,US,US,USD,USA,,,2,2
AXXDF.US,AXXDF,"Alderon Iron Ore Corp",EQUITY,US,US,USD,USA,,,2,2
AYAAF.US,AYAAF,"Ayala Land Inc",EQUITY,US,US,USD,USA,,,2,2
AYAAY.US,AYAAY,"Ayala Land Inc",EQUITY,US,US,USD,USA,,,2,2
AYALY.US,AYALY,"Ayala Corp ADR",EQUITY,US,US,USD,USA,,,2,2
AYASF.US,AYASF,"Aya Gold & Silver Inc.",EQUITY,US,US,USD,USA,,,2,2
AYI.US,AYI,"Acuity Brands Inc",EQUITY,US,US,USD,USA,,,2,2
AYRWF.US,AYRWF,"AYR Strategies Inc Class A",EQUITY,US,US,USD,USA,,,2,2
AYTU.US,AYTU,"Aytu BioScience Inc",EQUITY,US,US,USD,USA,,,2,2
AYURF.US,AYURF,"Ayurcann Holdings Corp",EQUITY,US,US,USD,USA,,,2,2
AYWWF.US,AYWWF,AYWWF,EQUITY,US,US,USD,USA,,,2,2
AZ.US,AZ,"A2Z Smart Technologies Corp",EQUITY,US,US,USD,USA,,,2,2
AZASF.US,AZASF,"Arizona Silver Exploration Inc",EQUITY,US,US,USD,USA,,,2,2
AZDDQ.US,AZDDQ,"Azure Dynamics Corp",EQUITY,US,US,USD,USA,,,2,2
AZFL.US,AZFL,"Amazonas Florestal Ltd",EQUITY,US,US,USD,USA,,,2,2
AZGFF.US,AZGFF,"Azteca Gold Corp",EQUITY,US,US,USD,USA,,,2,2
AZI.US,AZI,"Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares",EQUITY,US,US,USD,USA,,,2,2
AZIHF.US,AZIHF,"Azimut Holding S.p.A",EQUITY,US,US,USD,USA,,,2,2
AZLAF.US,AZLAF,"Arizona Lithium Limited",EQUITY,US,US,USD,USA,,,2,2
AZLCZ.US,AZLCZ,"Aztec Land Comb Cert",EQUITY,US,US,USD,USA,,,2,2
AZLGF.US,AZLGF,"Azelis Group NV",EQUITY,US,US,USD,USA,,,2,2
AZLGY.US,AZLGY,AZLGY,EQUITY,US,US,USD,USA,,,2,2
AZMCF.US,AZMCF,"Arizona Metals Corp",EQUITY,US,US,USD,USA,,,2,2
AZMTF.US,AZMTF,"Azimut Exploration Inc",EQUITY,US,US,USD,USA,,,2,2
AZN.US,AZN,"AstraZeneca PLC ADR",EQUITY,US,US,USD,USA,,,2,2
AZNCF.US,AZNCF,"AstraZeneca PLC",EQUITY,US,US,USD,USA,,,2,2
AZNH.US,AZNH,"Precidian ETFs Trust",ETF,US,US,USD,USA,,,2,2
AZO.US,AZO,"AutoZone Inc",EQUITY,US,US,USD,USA,,,2,2
AZREF.US,AZREF,"Azure Power Global Limited",EQUITY,US,US,USD,USA,,,2,2
AZRGF.US,AZRGF,"Azrieli Group Ltd",EQUITY,US,US,USD,USA,,,2,2
AZRH.US,AZRH,"Azure Holding Group Corp",EQUITY,US,US,USD,USA,,,2,2
AZRS.US,AZRS,AZRS,EQUITY,US,US,USD,USA,,,2,2
AZTA.US,AZTA,"Azenta Inc",EQUITY,US,US,USD,USA,,,2,2
AZTD.US,AZTD,"Aztlan Global Stock Selection Dm SMID ETF",ETF,US,US,USD,USA,,,2,2
AZTEF.US,AZTEF,"TV Azteca S.A.B. de C.V",EQUITY,US,US,USD,USA,,,2,2
AZTR.US,AZTR,"Azitra Inc",EQUITY,US,US,USD,USA,,,2,2
AZULD.US,AZULD,"Azul S.A.",EQUITY,US,US,USD,USA,,,2,2
AZULQ.US,AZULQ,"Azul S.A.",EQUITY,US,US,USD,USA,,,2,2
AZURD.US,AZURD,"Azincourt Energy Corp.",EQUITY,US,US,USD,USA,,,2,2
AZURF.US,AZURF,"Azincourt Uranium Inc",EQUITY,US,US,USD,USA,,,2,2
AZYY.US,AZYY,"GraniteShares YieldBoost AMZN ETF",ETF,US,US,USD,USA,,,2,2
AZZ.US,AZZ,"AZZ Incorporated",EQUITY,US,US,USD,USA,,,2,2
AZZTF.US,AZZTF,"Aztec Minerals Corp",EQUITY,US,US,USD,USA,,,2,2
B.US,B,"Barrick Mining Corporation",EQUITY,US,US,USD,USA,,,2,2
BA.US,BA,"The Boeing Company",EQUITY,US,US,USD,USA,,,2,2
BA-P-A.US,BA-P-A,BA-P-A,EQUITY,US,US,USD,USA,,,2,2
BA-PA.US,BA-PA,"Boeing Co",EQUITY,US,US,USD,USA,,,2,2
BAB.US,BAB,"Invesco Taxable Municipal Bond ETF",ETF,US,US,USD,USA,,,2,2
BABA.US,BABA,"Alibaba Group Holding Ltd",EQUITY,US,US,USD,USA,,,2,2
BABAF.US,BABAF,"Alibaba Group Holding Ltd",EQUITY,US,US,USD,USA,,,2,2
BABB.US,BABB,"BAB Inc",EQUITY,US,US,USD,USA,,,2,2
BABO.US,BABO,"YieldMax BABA Option Income Strategy ETF",ETF,US,US,USD,USA,,,2,2
BABW.US,BABW,"Roundhill BABA WeeklyPay ETF",ETF,US,US,USD,USA,,,2,2
BABWF.US,BABWF,"International Consolidated Airlines Group S.A.",EQUITY,US,US,USD,USA,,,2,2
BABX.US,BABX,"GraniteShares 1.75x Long BABA Daily ETF",ETF,US,US,USD,USA,,,2,2
BABYD.US,BABYD,"Else Nutrition Holdings Inc.",EQUITY,US,US,USD,USA,,,2,2
BABYF.US,BABYF,"Else Nutrition Holdings Inc",EQUITY,US,US,USD,USA,,,2,2
BAC.US,BAC,"Bank of America Corp",EQUITY,US,US,USD,USA,,,2,2
BACC.US,BACC,"Blue Acquisition Corp. Class A Ordinary Shares",EQUITY,US,US,USD,USA,,,2,2
BACCR.US,BACCR,"Blue Acquisition Corp. Right",EQUITY,US,US,USD,USA,,,2,2
BACCU.US,BACCU,"Blue Acquisition Corp. Unit",EQUITY,US,US,USD,USA,,,2,2
BACHF.US,BACHF,"Bank of China Ltd H",EQUITY,US,US,USD,USA,,,2,2
BACHY.US,BACHY,"Bank of China Ltd ADR",EQUITY,US,US,USD,USA,,,2,2
BACK.US,BACK,"IMAC Holdings Inc",EQUITY,US,US,USD,USA,,,2,2
BACQ.US,BACQ,"Bleichroeder Acquisition Corp. I Class A Ordinary Shares",EQUITY,US,US,USD,USA,,,2,2
BACQR.US,BACQR,"Bleichroeder Acquisition Corp. I Right",EQUITY,US,US,USD,USA,,,2,2
BACQU.US,BACQU,"Bleichroeder Acquisition Corp. I Unit",EQUITY,US,US,USD,USA,,,2,2
BADEF.US,BADEF,"Bald Eagle Gold Corp.",EQUITY,US,US,USD,USA,,,2,2
BAER.US,BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",EQUITY,US,US,USD,USA,,,2,2
BAERW.US,BAERW,"Bridger Aerospace Group Holdings, Inc. Warrant",EQUITY,US,US,USD,USA,,,2,2
BAESF.US,BAESF,"BAE Systems PLC",EQUITY,US,US,USD,USA,,,2,2
BAESY.US,BAESY,"BAE Systems PLC",EQUITY,US,US,USD,USA,,,2,2
BAFBF.US,BAFBF,"Balfour Beatty plc",EQUITY,US,US,USD,USA,,,2,2
BAFE.US,BAFE,"Brown Advisory Flexible Equity ETF",ETF,US,US,USD,USA,,,2,2
BAFN.US,BAFN,"Bayfirst Financial Corp",EQUITY,US,US,USD,USA,,,2,2
BAGFF.US,BAGFF,"A.G. BARR p.l.c",EQUITY,US,US,USD,USA,,,2,2
BAGGF.US,BAGGF,"Blende Silver Corp.",EQUITY,US,US,USD,USA,,,2,2
BAGY.US,BAGY,"Amplify Bitcoin Max Income Covered Call ETF",ETF,US,US,USD,USA,,,2,2
BAH.US,BAH,"Booz Allen Hamilton Holding",EQUITY,US,US,USD,USA,,,2,2
BAI.US,BAI,"BlackRock ETF Trust",ETF,US,US,USD,USA,,,2,2
BAIDF.US,BAIDF,"Baidu Inc",EQUITY,US,US,USD,USA,,,2,2
BAIG.US,BAIG,"Leverage Shares 2X Long BBAI Daily ETF",ETF,US,US,USD,USA,,,2,2
BAIGF.US,BAIGF,"Bairong Inc.",EQUITY,US,US,USD,USA,,,2,2
BAINF.US,BAINF,"BASE Inc",EQUITY,US,US,USD,USA,,,2,2
BAJFF.US,BAJFF,"Camrova Resources Inc",EQUITY,US,US,USD,USA,,,2,2
BAK.US,BAK,"Braskem SA Class A",EQUITY,US,US,USD,USA,,,2,2
BAKPF.US,BAKPF,"Global Oil & Gas Limited",EQUITY,US,US,USD,USA,,,2,2
BAKR.US,BAKR,"Baker Global Asset Management Inc.",EQUITY,US,US,USD,USA,,,2,2
BALDF.US,BALDF,"Fastighets AB Balder (publ)",EQUITY,US,US,USD,USA,,,2,2
BALI.US,BALI,"Blackrock Advantage Large Cap Income ETF",ETF,US,US,USD,USA,,,2,2
BALL.US,BALL,"Ball Corporation",EQUITY,US,US,USD,USA,,,2,2
BALQ.US,BALQ,"iShares Nasdaq Premium Income Active ETF",ETF,US,US,USD,USA,,,2,2
BALT.US,BALT,"Innovator Defined Wealth Shield ETF",ETF,US,US,USD,USA,,,2,2
BALY.US,BALY,"Bally's Corp",EQUITY,US,US,USD,USA,,,2,2
BAM.US,BAM,"Brookfield Asset Management Inc",EQUITY,US,US,USD,USA,,,2,2
BAMA.US,BAMA,"Brookstone Active ETF",ETF,US,US,USD,USA,,,2,2
BAMB.US,BAMB,"Brookstone Intermediate Bond ETF",ETF,US,US,USD,USA,,,2,2
BAMD.US,BAMD,"Brookstone Dividend Stock ETF",ETF,US,US,USD,USA,,,2,2
BAMG.US,BAMG,"Brookstone Growth Stock ETF",ETF,US,US,USD,USA,,,2,2
BAMKF.US,BAMKF,"Brookfield Asset Management Inc",EQUITY,US,US,USD,USA,,,2,2
BAMO.US,BAMO,"Brookstone Opportunities ETF",ETF,US,US,USD,USA,,,2,2
BAMU.US,BAMU,"Brookstone Ultra-Short Bond ETF",ETF,US,US,USD,USA,,,2,2
BAMV.US,BAMV,"Brookstone Value Stock ETF",ETF,US,US,USD,USA,,,2,2
BAMXF.US,BAMXF,"Bayerische Motoren Werke Aktiengesellschaft",EQUITY,US,US,USD,USA,,,2,2
BAMY.US,BAMY,"Brookstone Yield ETF",ETF,US,US,USD,USA,,,2,2
BANC.US,BANC,"Banc of California, Inc.",EQUITY,US,US,USD,USA,,,2,2
BANC-P-F.US,BANC-P-F,BANC-P-F,EQUITY,US,US,USD,USA,,,2,2
BANC-PF.US,BANC-PF,"Banc of California Inc.",EQUITY,US,US,USD,USA,,,2,2
BAND.US,BAND,"Bandwidth Inc",EQUITY,US,US,USD,USA,,,2,2
BANF.US,BANF,"BancFirst Corporation",EQUITY,US,US,USD,USA,,,2,2
BANI.US,BANI,"Banneker Inc",EQUITY,US,US,USD,USA,,,2,2
100H.PA,100H,"Amundi FTSE 100 UCITS ETF EUR Hedged Acc",ETF,EU,PA,EUR,France,,,2,2
1053P.PA,1053P,"BCP S&P500 EUR",EQUITY,EU,PA,EUR,France,,,2,2
26ID.PA,26ID,"iShares iBonds Dec 2026 Term $ Corp UCITS ETF USD Acc",ETF,EU,PA,EUR,France,,,2,2
28ID.PA,28ID,"iShares iBonds Dec 2028 Term $ Corp UCITS ETF USD Acc",ETF,EU,PA,EUR,France,,,2,2
28IY.PA,28IY,"iShares iBonds Dec 2028 Term EUR Italy Government Bond UCITS ETF EUR (Dist)",ETF,EU,PA,EUR,France,,,2,2
500.PA,500,"Amundi Index Solutions - Amundi S&P 500 UCITS ETF C EUR",ETF,EU,PA,EUR,France,,,2,2
500H.PA,500H,"Amundi Index Solutions - Amundi S&P 500 UCITS ETF C Hedged EUR",ETF,EU,PA,EUR,France,,,2,2
500U.PA,500U,"Amundi Index Solutions - Amundi S&P 500 UCITS ETF C USD",ETF,EU,PA,USD,France,,,2,2
50E.PA,50E,"HSBC EURO STOXX 50 UCITS ETF",ETF,EU,PA,EUR,France,,,2,2
5OGE.PA,5OGE,"Ossiam Shiller Barclays Cape Global Sector Value Fund 1C (EUR) EUR",ETF,EU,PA,EUR,France,,,2,2
5OGU.PA,5OGU,"Ossiam Lux - Ossiam Shiller Barclays Cape Global Sector Value Trust Ucits ETF",ETF,EU,PA,USD,France,,,2,2
74SW.PA,74SW,74SW,EQUITY,EU,PA,EUR,France,,,2,2
AAA.PA,AAA,"Alan Allman Associates SA",EQUITY,EU,PA,EUR,France,,,2,2
AADA.PA,AADA,"21Shares Cardano ETP EUR",ETF,EU,PA,EUR,France,,,2,2
AARB.PA,AARB,"21Shares Arbitrum ETP",ETF,EU,PA,EUR,France,,,2,2
AASI.PA,AASI,"Amundi Index Solutions - Amundi MSCI Em Asia UCITS ETF-C EUR",ETF,EU,PA,EUR,France,,,2,2
AASU.PA,AASU,"Amundi Index Solutions - Amundi MSCI Em Asia UCITS ETF-C USD",ETF,EU,PA,USD,France,,,2,2
AAVE.PA,AAVE,"21Shares Aave ETP EUR",ETF,EU,PA,USD,France,,,2,2
AB.PA,AB,"AB Science S.A",EQUITY,EU,PA,EUR,France,,,2,2
ABCA.PA,ABCA,"ABC arbitrage SA",EQUITY,EU,PA,EUR,France,,,2,2
ABCH.PA,ABCH,"21Shares Bitcoin Cash ETP EUR",ETF,EU,PA,USD,France,,,2,2
ABEO.PA,ABEO,"Abeo SAS",EQUITY,EU,PA,EUR,France,,,2,2
ABLD.PA,ABLD,"AbL Diagnostics SA",EQUITY,EU,PA,EUR,France,,,2,2
ABNX.PA,ABNX,"Abionyx Pharma SA",EQUITY,EU,PA,EUR,France,,,2,2
ABTC.PA,ABTC,"21Shares Bitcoin ETP EUR",ETF,EU,PA,EUR,France,,,2,2
ABVX.PA,ABVX,"Abivax SA",EQUITY,EU,PA,EUR,France,,,2,2
AC.PA,AC,"Accor S. A.",EQUITY,EU,PA,EUR,France,,,2,2
ACA.PA,ACA,"Credit Agricole SA",EQUITY,EU,PA,EUR,France,,,2,2
ACAN.PA,ACAN,"Acanthe Développement",EQUITY,EU,PA,EUR,France,,,2,2
ACWE.PA,ACWE,"SSgA SPDR MSCI ACWI",ETF,EU,PA,EUR,France,,,2,2
ACWI.PA,ACWI,"Multi Units Luxembourg - Lyxor MSCI All Country World UCITS ETF",ETF,EU,PA,EUR,France,,,2,2
ADAW.PA,ADAW,"WisdomTree Physical Cardano EUR",ETF,EU,PA,EUR,France,,,2,2
ADOC.PA,ADOC,Adocia,EQUITY,EU,PA,EUR,France,,,2,2
ADOT.PA,ADOT,"21Shares Polkadot ETP EUR",ETF,EU,PA,USD,France,,,2,2
ADP.PA,ADP,"Aeroports de Paris SA",EQUITY,EU,PA,EUR,France,,,2,2
AEEM.PA,AEEM,"Amundi Index Solutions - Amundi MSCI Emerging Markets UCITS ETF-C EUR",ETF,EU,PA,EUR,France,,,2,2
AEJ.PA,AEJ,"Lyxor UCITS MSCI AC Asia-Pacific Ex Japan C-E",ETF,EU,PA,EUR,France,,,2,2
AELIS.PA,AELIS,"Aelis Farma SA",EQUITY,EU,PA,EUR,France,,,2,2
AEME.PA,AEME,"Amundi Index Solutions - Amundi Index MSCI Emerging Markets UCITS ETF DR",ETF,EU,PA,EUR,France,,,2,2
AETH.PA,AETH,"21Shares Ethereum Staking ETP EUR",ETF,EU,PA,EUR,France,,,2,2
AF.PA,AF,"Air France-KLM SA",EQUITY,EU,PA,EUR,France,,,2,2
AFLE.PA,AFLE,"Amundi Index Solutions - Amundi Floating Rate USD Corporate ESG - UCITS ETF DR - HEDGED EUR (C)",ETF,EU,PA,EUR,France,,,2,2
AFLT.PA,AFLT,"Amundi Index Solutions - Amundi Floating Rate USD Corporate ESG - UCITS ETF DR - USD (C)",ETF,EU,PA,USD,France,,,2,2
AFME.PA,AFME,"Affluent Medical SAS",EQUITY,EU,PA,EUR,France,,,2,2
AFRHG.PA,AFRHG,"Amundi Index Solutions - Amundi EUR Floating Rate Corporate Bond ESG - UCITS ETF DR - GBP HEDGED (C)",ETF,EU,PA,GBP,France,,,2,2
AFRHU.PA,AFRHU,"Amundi Index Solutions - Amundi EUR Floating Rate Corporate Bond ESG - UCITS ETF DR - USD HEDGED (C)",ETF,EU,PA,USD,France,,,2,2
AFRN.PA,AFRN,"Amundi Index Solutions - Amundi Floating Rate EURO Corporate ESG - UCITS ETF DR - EUR (C)",ETF,EU,PA,EUR,France,,,2,2
AGEB.PA,AGEB,"Amundi Index Solutions - Amundi Global Emerging Bond Markit IBOXX UCITS ETF DR - C",ETF,EU,PA,USD,France,,,2,2
AHYE.PA,AHYE,"Amundi Index Solutions - Amundi EURO High Yield Bond ESG - UCITS ETF DR - EUR (C)",ETF,EU,PA,EUR,France,,,2,2
AI.PA,AI,"Air Liquide SA",EQUITY,EU,PA,EUR,France,,,2,2
AIGAP.PA,AIGAP,"WISDOMTREE AGRICULTURE",EQUITY,EU,PA,USD,France,,,2,2
AIGPP.PA,AIGPP,"WisdomTree Precious Metals EUR",ETF,EU,PA,EUR,France,,,2,2
AINJ.PA,AINJ,"21Shares Injective Staking ETP",ETF,EU,PA,EUR,France,,,2,2
AIR.PA,AIR,"Airbus Group SE",EQUITY,EU,PA,EUR,France,,,2,2
AKE.PA,AKE,"Arkema SA",EQUITY,EU,PA,EUR,France,,,2,2
AKW.PA,AKW,"Akwel SA",EQUITY,EU,PA,EUR,France,,,2,2
AL2SI.PA,AL2SI,"2CRSI S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALADO.PA,ALADO,"Adomos SA",EQUITY,EU,PA,EUR,France,,,2,2
ALAFY.PA,ALAFY,"Afyren SAS",EQUITY,EU,PA,EUR,France,,,2,2
ALAGO.PA,ALAGO,"E-Pango SA",EQUITY,EU,PA,EUR,France,,,2,2
ALAGP.PA,ALAGP,"Agripower France Sa",EQUITY,EU,PA,EUR,France,,,2,2
ALAGR.PA,ALAGR,Agrogeneration,EQUITY,EU,PA,EUR,France,,,2,2
ALAIR.PA,ALAIR,"Groupe Airwell Société anonyme",EQUITY,EU,PA,EUR,France,,,2,2
ALALO.PA,ALALO,"Acheter Louer",EQUITY,EU,PA,EUR,France,,,2,2
ALAMA.PA,ALAMA,"AMA Corp PLC",EQUITY,EU,PA,EUR,France,,,2,2
ALAMG.PA,ALAMG,"Auplata SA",EQUITY,EU,PA,EUR,France,,,2,2
ALAQU.PA,ALAQU,"Aquila SA",EQUITY,EU,PA,EUR,France,,,2,2
ALARF.PA,ALARF,Adeunis,EQUITY,EU,PA,EUR,France,,,2,2
ALAT.PA,ALAT,"Amundi Index Solutions - Amundi MSCI Em Latin America UCITS ETF-C EUR",ETF,EU,PA,EUR,France,,,2,2
ALATA.PA,ALATA,"Atari S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALATI.PA,ALATI,"Actia Group",EQUITY,EU,PA,EUR,France,,,2,2
ALAU.PA,ALAU,"Amundi Index Solutions - Amundi MSCI Em Latin America",ETF,EU,PA,USD,France,,,2,2
ALAUD.PA,ALAUD,"Audacia SAS",EQUITY,EU,PA,EUR,France,,,2,2
ALAVI.PA,ALAVI,"AdVini S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALBFR.PA,ALBFR,Sidetrade,EQUITY,EU,PA,EUR,France,,,2,2
ALBI.PA,ALBI,"Gascogne SA",EQUITY,EU,PA,EUR,France,,,2,2
ALBIO.PA,ALBIO,Biosynex,EQUITY,EU,PA,EUR,France,,,2,2
ALBIZ.PA,ALBIZ,"Obiz Concept SAS",EQUITY,EU,PA,EUR,France,,,2,2
ALBKK.PA,ALBKK,"Baikowski SASU",EQUITY,EU,PA,EUR,France,,,2,2
ALBLD.PA,ALBLD,Bilendi,EQUITY,EU,PA,EUR,France,,,2,2
ALBLU.PA,ALBLU,"Bluelinea SA",EQUITY,EU,PA,EUR,France,,,2,2
ALBOA.PA,ALBOA,"Boa Concept SA",EQUITY,EU,PA,EUR,France,,,2,2
ALBON.PA,ALBON,"Compagnie Lebon S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALBOO.PA,ALBOO,Boostheat,EQUITY,EU,PA,EUR,France,,,2,2
ALBOU.PA,ALBOU,"Bourrelier Group SA",EQUITY,EU,PA,EUR,France,,,2,2
ALBPK.PA,ALBPK,"Broadpeak SA",EQUITY,EU,PA,EUR,France,,,2,2
ALBPS.PA,ALBPS,"Biophytis S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALCAB.PA,ALCAB,"Cabasse S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALCAR.PA,ALCAR,Carmat,EQUITY,EU,PA,EUR,France,,,2,2
ALCAT.PA,ALCAT,ALCAT,EQUITY,EU,PA,EUR,France,,,2,2
ALCBI.PA,ALCBI,"Crypto Blockchain Industries SA",EQUITY,EU,PA,EUR,France,,,2,2
ALCBX.PA,ALCBX,"Cibox Inter@ctive S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALCHI.PA,ALCHI,"Alchimie Sa",EQUITY,EU,PA,EUR,France,,,2,2
ALCIS.PA,ALCIS,"Catering International & Services S.A.",EQUITY,EU,PA,EUR,France,,,2,2
ALCJ.PA,ALCJ,Crossject,EQUITY,EU,PA,EUR,France,,,2,2
ALCLS.PA,ALCLS,Cellectis,EQUITY,EU,PA,EUR,France,,,2,2
ALCOF.PA,ALCOF,"Cofidur SA",EQUITY,EU,PA,EUR,France,,,2,2
